,Unnamed: 0,Event Type,Valid Date,Valid Time,State,Cities,Counties,Dirty,description
1463,2463,Severe Weather/Transmission Interruption,2021-06-07,22:27:00,"Minnesota, North Dakota",,TRUE,,FAILED
1464,2468,Severe Weather/Transmission Interruption,2021-06-11,3:26:00,South Dakota,Brown County;,TRUE,,FAILED
1465,1094,Severe Weather,2021-06-21,5:14:00,Michigan,,,,FAILED
1466,1095,Severe Weather,2021-06-28,13:20:00,"Idaho, Washington",,,,FAILED
1467,1096,Severe Weather,2021-06-29,16:00:00,Michigan,,"Oakland County, Macomb County, Wayne County;",,FAILED
1468,1097,Severe Weather,2021-06-30,18:50:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1469,2484,Severe Weather/Transmisison Interruption,2021-07-06,19:41:00,Ohio,,TRUE,,FAILED
1470,1098,Severe Weather,2021-07-07,15:30:00,Michigan,,"Macomb County, Oakland County, Monroe County, Livingston County, St. Clair County, Washtenaw County, Wayne County;",,FAILED
1471,2487,Severe Weather/Transmisison Interruption,2021-07-08,20:29:00,North Dakota,Stark County;,TRUE,,FAILED
1472,2486,Severe Weather/Transmisison Interruption,2021-07-08,17:01:00,New York,,TRUE,,FAILED
1473,1099,Severe Weather,2021-07-09,20:25:00,California,,Shasta County;,,FAILED
1474,2491,Severe Weather/Transmisison Interruption,2021-07-10,0:30:00,"Nebraska, Missouri",,TRUE,,FAILED
1475,2489,Severe Weather/Transmisison Interruption,2021-07-10,0:30:00,"Nebraska, Missouri",,TRUE,,FAILED
1476,1100,Severe Weather,2021-07-10,0:00:00,Nebraska,,,,FAILED
1477,1101,Severe Weather,2021-07-10,1:55:00,Missouri,,,,FAILED
1478,2493,Severe Weather/Transmisison Interruption,2021-07-14,14:15:00,California,Plumas County;,TRUE,,FAILED
1479,1102,Severe Weather,2021-07-21,14:45:00,Pennsylvania,,"Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",,FAILED
1480,1103,Severe Weather,2021-07-24,20:30:00,Michigan,,"Wayne County, Oakland County, Livingston County, Macomb County;",,FAILED
1481,1104,Severe Weather,2021-08-01,23:37:00,California,,"Humboldt County, Trinity County;",,FAILED
1482,2502,Severe Weather/Transmission Interruption,2021-08-02,0:18:00,Texas,Hays County;,TRUE,,FAILED
1483,2501,Severe Weather/Transmission Interruption,2021-08-02,6:23:00,Texas,Hays County;,TRUE,,FAILED
1484,1107,Severe Weather,2021-08-10,20:00:00,Wisconsin,,"Waukesha County, Milwaukee County, Kenosha County, Racine County, Washington County, Ozaukee County;",,FAILED
1485,1105,Severe Weather,2021-08-10,22:30:00,Michigan,,"Allegan County, Antrim County, Barry County, Benzie County, Branch County, Calhoun County, Clare County, Clinton County, Crawford County, Eaton County, Genesee County, Gladwin County, Grand Traverse County, Gratiot County, Hillsdale County, Ingham County, Ionia County, Isabella County, Jackson County, Kalamazoo County, Kalkaska County, Kent County, Lake County, Leelanau County, Manistee County, Mason County, Mecosta County, Midland County, Missaukee County, Montcalm County, Muskegon County, Newaygo County, Oakland County, Oceana County, Ogemaw County, Osceola County, Oscoda County, Otsego County, Ottawa County, Roscommon County, Saginaw County, Shiawassee County, St. Joseph County, Van Buren County, Wexford County;",,FAILED
1486,1106,Severe Weather,2021-08-10,20:30:00,Illinois,,,,FAILED
1487,1108,Severe Weather,2021-08-11,15:35:00,Michigan,,"Huron County, Macomb County, Lapeer County, Macomb County, Monroe County, Oakland County, St. Clair County, Tuscola County, Wayne County, Washtenaw County, Livingston County;",,FAILED
1488,1109,Severe Weather,2021-08-11,19:12:00,Ohio,,,,FAILED
1489,1110,Severe Weather,2021-08-12,18:57:00,"Illinois, Missouri",,,,FAILED
1490,1111,Severe Weather,2021-08-17,19:15:00,California,,"Butte County, Colusa County, Glenn County, Lake County, Lassen County, Mendocino County, Napa County, Plumas County, Shasta County, Sierra County, Solano County, Sonoma County, Tehama County, Trinity County, Yolo County;",,FAILED
1491,1112,Severe Weather,2021-08-21,10:14:00,Idaho,,Elmore County;,,FAILED
1492,1113,Severe Weather,2021-08-22,12:11:00,"Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1493,1115,Severe Weather,2021-08-24,17:00:00,Michigan,,"Arenac County, Bay County, Clare County, Genesee County, Gladwin County, Gratiot County, Isabella County, Iosco County, Kalamazoo County, Kent County, Barry County, Missaukee County, Montcalm County, Muskegon County, Newaygo County, Mecosta County, Midland County, Saginaw County, Ottawa County, Van Buren County;",,FAILED
1494,1114,Severe Weather,2021-08-24,21:37:00,Michigan,,"Huron County, Lapeer County, Macomb County, Monroe County, Oakland County, St. Clair County, Wayne County, Washtenaw County;",,FAILED
1495,1120,Severe Weather,2021-08-29,17:53:00,Louisiana,,,,FAILED
1496,1119,Severe Weather,2021-08-29,22:39:00,Louisiana,,,,FAILED
1497,1118,Severe Weather,2021-08-29,18:00:00,Louisiana,,,,FAILED
1498,1117,Severe Weather,2021-08-29,18:04:00,Louisiana,,St. Charles Parish;,,FAILED
1499,1116,Severe Weather,2021-08-29,11:30:00,Louisiana,,,,FAILED
1500,1121,Severe Weather,2021-09-01,17:30:00,Pennsylvania,,"Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",,FAILED
1501,1123,Severe Weather,2021-09-07,20:00:00,Michigan,,Wayne County;,,FAILED
1502,1122,Severe Weather,2021-09-07,17:30:00,Michigan,,"Osceola County, Kalamazoo County, Van Buren County, Saginaw County, Arenac County, Lake County, Clare County, Mecosta County;",,FAILED
1503,1124,Severe Weather,2021-09-10,7:20:00,California,,,,FAILED
1504,1125,Severe Weather,2021-09-10,1:55:00,Florida,,Citrus County;,,FAILED
1505,1127,Severe Weather,2021-09-13,18:00:00,Texas,,Harris County;,,FAILED
1506,1126,Severe Weather,2021-09-13,23:59:00,Texas,,Harris County;,,FAILED
1507,1130,Severe Weather,2021-09-14,7:52:00,Texas,,,,FAILED
1508,1129,Severe Weather,2021-09-14,7:36:00,Texas,,,,FAILED
1509,1128,Severe Weather,2021-09-14,0:35:00,Texas,,Harris County;,,FAILED
1510,1131,Severe Weather,2021-09-17,3:00:00,Minnesota,,,,FAILED
1511,2522,Severe Weather/Transmission Interruption,2021-09-17,23:00:00,Washington,"Pierce County, Whatcom County, Skagit County, King County;",TRUE,,FAILED
1512,1132,Severe Weather,2021-09-22,17:17:00,Michigan,,"Lenawee County, Livingston County, Genesee County, Tuscola County, Huron County, Sanilac County, Lapeer County, St. Clair County, Macomb County, Oakland County, Washtenaw County, Wayne County, Monroe County;",,FAILED
1513,1133,Severe Weather,2021-10-10,22:15:00,Texas,,"Collin County, Dallas County, Denton County, Ellis County, Hunt County, Johnson County, Palo Pinto County, Tarrant County, Wichita County;",,FAILED
1514,1134,Severe Weather,2021-10-11,14:22:00,California,,,,FAILED
1515,1136,Severe Weather,2021-10-24,7:00:00,Washington,,"King County, Pierce County, Skagit County, Thurston County;",,FAILED
1516,1135,Severe Weather,2021-10-24,8:55:00,California,,,,FAILED
1517,1137,Severe Weather,2021-10-27,2:25:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1518,1139,Severe Weather,2021-10-28,14:45:00,Texas,,Harris County;,,FAILED
1519,1138,Severe Weather,2021-10-28,14:15:00,Texas,,"Angelina County, Bell County, Cherokee County, Collin County, Denton County, Dallas County, Ellis County, Hunt County, Johnson County, McLennan County, Nacogdoches County, Smith County, Tarrant County, Travis County, Williamson County;",,FAILED
1520,1140,Severe Weather,2021-11-15,11:00:00,Washington,,"King County, Kitsap County, Whatcom County, Thurston County, Pierce County;",,FAILED
1521,1141,Severe Weather,2021-11-24,10:00:00,California,,"Riverside County, Ventura County, San Bernardino County, Orange County, Los Angeles County;",,FAILED
1522,1143,Severe Weather,2021-12-11,18:16:00,New York,,,,FAILED
1523,1142,Severe Weather,2021-12-11,3:13:00,Tennessee,,"Davidson County, Sumner County;",,FAILED
1524,1145,Severe Weather,2021-12-11,10:30:00,Michigan,,"Van Buren County, Gladwin County, Montcalm County, Branch County, Allegan County, Ionia County, Newaygo County, Mecosta County, Lake County, Midland County, Ogemaw County, Osceola County, Tuscola County;",,FAILED
1525,1144,Severe Weather,2021-12-11,11:13:00,Michigan,,,,FAILED
1526,1146,Severe Weather,2021-12-14,7:28:00,California,,Humboldt County;,,FAILED
1527,1153,Severe Weather,2021-12-15,16:37:00,"Missouri, Kansas",,,,FAILED
1528,1152,Severe Weather,2021-12-15,21:00:00,"Minnesota, Iowa",,,,FAILED
1529,1151,Severe Weather,2021-12-15,20:00:00,Wisconsin,,,,FAILED
1530,1150,Severe Weather,2021-12-15,20:00:00,Wisconsin,,,,FAILED
1531,1149,Severe Weather,2021-12-15,16:37:00,"Missouri, Kansas",,,,FAILED
1532,1148,Severe Weather,2021-12-15,18:00:00,"Iowa, Wisconsin",,,,FAILED
1533,1147,Severe Weather,2021-12-15,19:00:00,Kansas,,,,FAILED
1534,1154,Severe Weather,2021-12-16,6:00:00,Michigan,,"Antrim County, Kalkaska County, Grand Traverse County, Leelanau County, Benzie County, Manistee County, Wexford County, Missaukee County, Lake County, Osceola County, Oceana County, Newaygo County, Mecosta County, Emmet County, Charlevoix County, Cheboygan County, Clare County, Roscommon County, Crawford County, Ogemaw County;",,FAILED
1535,1155,Severe Weather,2021-12-27,4:11:00,California,,,,FAILED
1536,1156,Severe Weather,2022-01-02,13:21:00,California,,Tuolumne County;,,FAILED
1537,1157,Severe Weather,2022-01-03,5:00:00,South Carolina,,,,FAILED
1538,1159,Severe Weather,2022-01-03,1:00:00,"Alabama, Georgia, Mississippi",,,,FAILED
1539,1158,Severe Weather,2022-01-03,5:30:00,"North Carolina, South Carolina",,,,FAILED
1540,1162,Severe Weather,2022-01-16,5:15:00,"Alabama, Georgia",,,,FAILED
1541,1161,Severe Weather,2022-01-16,13:15:00,"North Carolina, South Carolina",,,,FAILED
1542,1160,Severe Weather,2022-01-16,12:05:00,"North Carolina, South Carolina",,,,FAILED
1543,1163,Severe Weather,2022-01-20,19:57:00,"Texas, Arkansas, Louisiana, Mississippi",,,,FAILED
1544,1164,Severe Weather,2022-01-29,8:45:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1545,2598,Severe Weather/Transmission Interruption,2022-02-03,12:56:00,Ohio,,TRUE,,FAILED
1546,2597,Severe Weather/Transmission Interruption,2022-02-03,12:56:00,Ohio,,TRUE,,FAILED
1547,2596,Severe Weather/Transmission Interruption,2022-02-03,10:00:00,Tennessee,Shelby County;,TRUE,,FAILED
1548,2600,Severe Weather/Transmission Interruption,2022-02-04,13:10:00,New York,Ulster County;,TRUE,,FAILED
1549,1165,Severe Weather,2022-02-18,7:10:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1550,1166,Severe Weather,2022-03-12,8:33:00,"Alabama, Georgia, Mississippi, Florida",,,,FAILED
1551,1167,Severe Weather,2022-03-21,19:00:00,Texas,,"Anderson County, Bell County, Bosque County, Comanche County, Coryell County, Falls County, Freestone County, Hamilton County, Henderson County, Hill County, Lampasas County, Leon County, Limestone County, McLennan County, Milam County, Mills County, Robertson County, Collin County, Cooke County, Dallas County, Denton County, Ellis County, Erath County, Fannin County, Grayson County, Hood County, Hunt County, Johnson County, Kaufman County, Navarro County, Parker County, Rains County, Rockwall County, Somervell County, Tarrant County, Van Zandt County, Wise County;",,FAILED
1552,1168,Severe Weather,2022-03-30,15:45:00,"Arkansas, Louisiana, Mississippi",,,,FAILED
1553,1169,Severe Weather,2022-03-31,8:59:00,Michigan,,"Huron County, Tuscola County, St. Clair County, Washtenaw County, Macomb County, Wayne County, Monroe County, Oakland County, Livingston County;",,FAILED
1554,1170,Severe Weather,2022-03-31,0:04:00,"Alabama, Georgia, Mississippi, Florida",,,,FAILED
1555,1171,Severe Weather,2022-04-11,9:15:00,Oregon,,"Multnomah County, Clackamas County, Marion County, Yamhill County, Washington County;",,FAILED
1556,1174,Severe Weather,2022-04-19,4:07:00,New York,,"Broome County, Chemung County, Chenango County, Clinton County, Columbia County, Cortland County, Delaware County, Dutchess County, Erie County, Essex County, Greene County, Hamilton County, Herkimer County, Madison County, Oneida County, Otsego County, Putnam County, Saratoga County, Schoharie County, Schuyler County, Steuben County, Sullivan County, Tioga County, Tompkins County, Ulster County, Westchester County;",,FAILED
1557,1173,Severe Weather,2022-04-19,8:41:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1558,1172,Severe Weather,2022-04-19,6:00:00,New York,,,,FAILED
1559,1175,Severe Weather,2022-04-22,23:00:00,North Dakota,,,,FAILED
1560,1176,Severe Weather,2022-04-22,23:16:00,"Montana, North Dakota",,,,FAILED
1561,1178,Severe Weather,2022-04-23,19:42:00,"Illinois, Iowa",,,,FAILED
1562,1177,Severe Weather,2022-04-23,15:38:00,North Dakota,,"Mountrail County, Williams County;",,FAILED
1563,1179,Severe Weather,2022-05-11,18:00:00,Minnesota,,,,FAILED
1564,1180,Severe Weather,2022-05-15,23:30:00,Texas,,"Collin County, Dallas County, Denton County, Ellis County, Grayson County, Henderson County, Hunt County, Kaufman County, Navarro County, Rockwall County, Smith County, Tarrant County, Van Zandt County;",,FAILED
1565,1181,Severe Weather,2022-05-22,2:30:00,Texas,,Harris County;,,FAILED
1566,1182,Severe Weather,2022-06-08,0:00:00,"Nebraska, Missouri, Kansas",,,,FAILED
1567,2672,Severe Weather/Distribution Interruption,2022-06-08,1:00:00,Missouri,,TRUE,,FAILED
1568,2671,Severe Weather/Transmission Interruption,2022-06-08,1:00:00,"Missouri, Kansas",,TRUE,,FAILED
1569,2678,Severe Weather/Transmission Interruption,2022-06-12,23:30:00,"Indiana, West Virginia, Ohio, Virginia",,TRUE,,FAILED
1570,2679,Severe Weather/Transmission Interruption,2022-06-13,18:00:00,"Kentucky, Ohio",,TRUE,,FAILED
1571,1183,Severe Weather,2022-06-15,21:00:00,"Michigan, Wisconsin",,,,FAILED
1572,1184,Severe Weather,2022-06-16,16:31:00,"North Carolina, South Carolina",,,,FAILED
1573,1186,Severe Weather,2022-06-17,17:30:00,"Kentucky, West Virginia, Virginia",,,,FAILED
1574,1188,Severe Weather,2022-06-17,6:02:00,"Illinois, Missouri",,,,FAILED
1575,1185,Severe Weather,2022-06-17,18:45:00,North Carolina,,,,FAILED
1576,1187,Severe Weather,2022-06-17,17:37:00,"North Carolina, South Carolina",,,,FAILED
1577,2686,Severe Weather/Distribution Interruption,2022-06-22,16:56:00,Virginia,,TRUE,,FAILED
1578,1189,Severe Weather,2022-06-27,14:26:00,Texas,,Victoria County;,,FAILED
1579,2699,Severe Weather/Transmission Interruption,2022-07-06,14:39:00,"Kentucky, Ohio",,TRUE,,FAILED
1580,1190,Severe Weather,2022-07-12,16:00:00,Maryland,,"Baltimore County, Carroll County, Harford County;",,FAILED
1581,1191,Severe Weather,2022-07-12,18:00:00,Maryland,,,,FAILED
1582,1192,Severe Weather,2022-07-23,20:45:00,Michigan,,"Muskegon County, Ottawa County, Kent County, Montcalm County, Ionia County, Allegan County, Van Buren County, Kalamazoo County, Barry County, Mason County, Shiawassee County, Ingham County, Genesee County, Saginaw County, Midland County, Wexford County, Grand Traverse County;",,FAILED
1583,1195,Severe Weather,2022-08-03,17:00:00,Michigan,,"Allegan County, Van Buren County, Barry County, Kalamazoo County, Calhoun County, Jackson County, Calhoun County, Washtenaw County;",,FAILED
1584,1193,Severe Weather,2022-08-03,2:30:00,"Minnesota, Wisconsin",,,,FAILED
1585,1194,Severe Weather,2022-08-03,19:00:00,Michigan,,"Wayne County, Washtenaw County, St. Clair County, Macomb County, Monroe County, Oakland County;",,FAILED
1586,1196,Severe Weather,2022-08-04,18:00:00,Maryland,,"Anne Arundel County, Baltimore County, Baltimore, City of[16];",,FAILED
1587,1197,Severe Weather,2022-08-10,1:25:00,Arkansas,,Lawrence County;,,FAILED
1588,1198,Severe Weather,2022-08-10,19:56:00,Texas,,Harris County;,,FAILED
1589,1199,Severe Weather,2022-08-22,20:40:00,Texas,,El Paso County;,,FAILED
1590,1200,Severe Weather,2022-08-29,15:00:00,Michigan,,"Ottawa County, Allegan County, Van Buren County, Montcalm County, Kent County, Barry County, Kalamazoo County, St. Joseph County, Branch County, Hillsdale County, Calhoun County, Jackson County, Eaton County, Clinton County, Shiawassee County, Montcalm County, Isabella County, Mecosta County, Midland County;",,FAILED
1591,1201,Severe Weather,2022-08-29,17:50:00,Michigan,,,,FAILED
1592,1202,Severe Weather,2022-09-01,15:00:00,California,,Shasta County;,,FAILED
1593,1203,Severe Weather,2022-09-04,16:00:00,Texas,,"Tarrant County, Collin County, Dallas County, Ellis County, Kaufman County, Rockwall County, Williamson County, Denton County, Archer County;",,FAILED
1594,1204,Severe Weather,2022-09-06,16:00:00,California,,Shasta County;,,FAILED
1595,1205,Severe Weather,2022-09-07,16:00:00,California,,Shasta County;,,FAILED
1596,1206,Severe Weather,2022-09-08,11:54:00,California,,Shasta County;,,FAILED
1597,1207,Severe Weather,2022-09-09,16:00:00,California,,Shasta County;,,FAILED
1598,1208,Severe Weather,2022-09-13,19:55:00,Texas,,El Paso County;,,FAILED
1599,1209,Severe Weather,2022-09-28,15:00:00,Florida,,"Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",,FAILED
1600,1210,Severe Weather,2022-09-28,18:00:00,Florida,,,,FAILED
1601,1211,Severe Weather,2022-09-28,15:00:00,Florida,,"Hillsborough County, Polk County, Pasco County, Pinellas County;",,FAILED
1602,1212,Severe Weather,2022-09-29,4:00:00,Florida,,"Orange County, Osceola County;",,FAILED
1603,1213,Severe Weather,2022-09-29,3:27:00,Florida,,Polk County;,,FAILED
1604,1214,Severe Weather,2022-09-30,18:30:00,"North Carolina, South Carolina",,,,FAILED
1605,1215,Severe Weather,2022-09-30,13:46:00,South Carolina,,,,FAILED
1606,1216,Severe Weather,2022-09-30,2:45:00,North Carolina,,,,FAILED
1607,1217,Severe Weather,2022-11-04,20:05:00,Washington,,"Island County, King County, Kittitas County, Thurston County, Kitsap County, Pierce County, Skagit County, Whatcom County;",,FAILED
1608,1218,Severe Weather,2022-11-05,13:00:00,Michigan,,"Kalamazoo County, Kent County, Calhoun County, Genesee County, Ottawa County, Muskegon County, Eaton County, Saginaw County, Van Buren County, Hillsdale County, Shiawassee County, Jackson County, Lenawee County, Branch County, Montcalm County, Monroe County, Manistee County, Roscommon County, Clinton County, Ingham County, Gladwin County, Arenac County, Ogemaw County, Iosco County, Alcona County;",,FAILED
1609,1219,Severe Weather,2022-11-05,19:57:00,Michigan,,"Oakland County, Wayne County, Monroe County, Lapeer County, St. Clair County, Washtenaw County, Macomb County, Tuscola County, Sanilac County, Huron County;",,FAILED
1610,1220,Severe Weather,2022-11-05,19:00:00,Wisconsin,,,,FAILED
1611,1221,Severe Weather,2022-11-10,6:00:00,Florida,,"Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",,FAILED
1612,1222,Severe Weather,2022-11-30,18:45:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1613,1223,Severe Weather,2022-11-30,3:35:00,"Alabama, Georgia, Mississippi",,,,FAILED
1614,1224,Severe Weather,2022-12-16,23:30:00,"New Hampshire, Maine, Massachusetts, Vermont",,,,FAILED
1615,1225,Severe Weather,2022-12-23,14:30:00,New York,,,,FAILED
1616,1226,Severe Weather,2022-12-23,5:20:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1617,1227,Severe Weather,2022-12-23,9:45:00,North Carolina,,,,FAILED
1618,1228,Severe Weather,2022-12-23,7:30:00,"North Carolina, South Carolina",,,,FAILED
1619,1229,Severe Weather,2022-12-23,8:31:00,Tennessee,,Shelby County;,,FAILED
1620,1230,Severe Weather,2022-12-23,3:03:00,"Alabama, Georgia, Mississippi",,,,FAILED
1621,1231,Severe Weather,2022-12-23,7:19:00,Missouri,,Jasper County;,,FAILED
1622,1234,Severe Weather,2022-12-24,9:00:00,"Alabama, Georgia, Mississippi",,,,FAILED
1623,1233,Severe Weather,2022-12-24,4:45:00,"North Carolina, South Carolina",,,,FAILED
1624,1232,Severe Weather,2022-12-24,6:15:00,South Carolina,,,,FAILED
1625,1235,Severe Weather,2022-12-26,8:30:00,Washington,,"King County, Island County, Kittitas County, Kitsap County, Pierce County, Skagit County, Thurston County, Whatcom County;",,FAILED
1626,1236,Severe Weather,2022-12-27,10:12:00,Oregon,,"Clackamas County, Columbia County, Marion County, Multnomah County, Polk County;",,FAILED
1627,1237,Severe Weather,2022-12-27,20:40:00,Washington,,King County;,,FAILED
1628,1238,Severe Weather,2022-12-31,20:00:00,Nevada,,,,FAILED
1629,1239,Severe Weather,2022-12-31,19:00:00,California,,Sacramento County;,,FAILED
1630,1240,Severe Weather,2023-01-02,18:22:00,"Arkansas, Louisiana",,,,FAILED
1631,1241,Severe Weather,2023-01-07,22:00:00,California,,Sacramento County;,,FAILED
1632,1242,Severe Weather,2023-01-12,14:00:00,"Alabama, Georgia",,,,FAILED
1633,1243,Severe Weather,2023-01-23,7:05:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1634,1244,Severe Weather,2023-01-24,15:25:00,Texas,,Harris County;,,FAILED
1635,1245,Severe Weather,2023-01-25,3:30:00,"Texas, Arkansas, Louisiana, Mississippi",,,,FAILED
1636,1246,Severe Weather,2023-01-31,8:15:00,Texas,,"Dallas County, Anderson County, Bosque County, Collin County, Comanche County, Cooke County, Delta County, Denton County, Ellis County, Erath County, Fannin County, Freestone County, Hamilton County, Henderson County, Hill County, Hood County, Hopkins County, Hunt County, Jack County, Johnson County, Kaufman County, Lamar County, Navarro County, Palo Pinto County, Parker County, Rains County, Red River County, Rockwall County, Somervell County, Tarrant County, Van Zandt County, Wichita County, Wise County;",,FAILED
1637,1247,Severe Weather,2023-02-01,5:00:00,Texas,,Travis County;,,FAILED
1638,1248,Severe Weather,2023-02-02,8:15:00,"Texas, Arkansas, Mississippi",,,,FAILED
1639,1249,Severe Weather,2023-02-22,18:41:00,Michigan,,"Van Buren County, Kalamazoo County, St. Joseph County, Calhoun County, Branch County, Hillsdale County, Jackson County, Washtenaw County, Monroe County, Lenawee County, Ingham County, Barry County, Allegan County, Ottawa County, Eaton County, Ingham County, Shiawassee County, Clinton County;",,FAILED
1640,1250,Severe Weather,2023-02-22,18:30:00,Michigan,,,,FAILED
1641,1251,Severe Weather,2023-02-23,4:30:00,"Michigan, Wisconsin",,,,FAILED
1642,1252,Severe Weather,2023-02-25,0:08:00,California,,Los Angeles County;,,FAILED
1643,1253,Severe Weather,2023-02-27,13:25:00,Michigan,,"Newaygo County, Oceana County, Ionia County, Montcalm County, Jackson County, Van Buren County, Washtenaw County, Hillsdale County, Lenawee County;",,FAILED
1644,1254,Severe Weather,2023-03-02,19:00:00,Texas,,"Montague County, Cooke County, Grayson County, Fannin County, Lamar County, Young County, Jack County, Wise County, Denton County, Collin County, Hunt County, Delta County, Hopkins County, Stephens County, Palo Pinto County, Parker County, Tarrant County, Dallas County, Rockwall County, Kaufman County, Van Zandt County, Rains County, Eastland County, Erath County, Hood County, Somervell County, Johnson County, Ellis County, Henderson County, Comanche County, Mills County, Hamilton County, Bosque County, Hill County, Navarro County, Freestone County, Anderson County, Lampasas County, Coryell County, Bell County, McLennan County, Falls County, Limestone County, Leon County, Milam County, Robertson County;",,FAILED
1645,1260,Severe Weather,2023-03-03,15:40:00,"Kentucky, Washington, Virginia",,,,FAILED
1646,1259,Severe Weather,2023-03-03,12:45:00,"Alabama, Georgia, Mississippi",,,,FAILED
1647,1258,Severe Weather,2023-03-03,17:50:00,Michigan,,,,FAILED
1648,1256,Severe Weather,2023-03-03,19:28:00,"Kentucky, Ohio",,,,FAILED
1649,1255,Severe Weather,2023-03-03,15:40:00,"Kentucky, Washington, Virginia",,,,FAILED
1650,1257,Severe Weather,2023-03-03,14:00:00,Tennessee,,Davidson County;,,FAILED
1651,1261,Severe Weather,2023-03-09,18:00:00,Wisconsin,,"Walworth County, Waukesha County, Milwaukee County, Racine County, Ozaukee County, Kenosha County;",,FAILED
1652,1262,Severe Weather,2023-03-14,8:00:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1653,1263,Severe Weather,2023-03-14,9:25:00,New York,,,,FAILED
1654,1264,Severe Weather,2023-03-25,16:13:00,Michigan,,,,FAILED
1655,1265,Severe Weather,2023-03-25,16:12:00,"West Virginia, Ohio, Virginia",,,,FAILED
1656,1266,Severe Weather,2023-03-31,18:00:00,Arkansas,,,,FAILED
1657,1267,Severe Weather,2023-03-31,23:00:00,Minnesota,,"Ramsey County, Hennepin County, Dakota County, Washington County;",,FAILED
1658,1268,Severe Weather,2023-03-31,20:49:00,Illinois,,,,FAILED
1659,1269,Severe Weather,2023-04-01,14:00:00,"West Virginia, Ohio, Virginia",,,,FAILED
1660,1270,Severe Weather,2023-04-29,0:00:00,Texas,,"Hidalgo County, Cameron County, Willacy County, Starr County;",,FAILED
1661,1271,Severe Weather,2023-05-01,5:16:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1662,1272,Severe Weather,2023-05-22,15:39:00,Florida,,Putnam County;,,FAILED
